id,name,brand_id,year,fuel,price
36234,Hussar 50   (2004-2009),2028,2007,2,9997
36235,Oliver 50   (2004-2009),2028,2007,2,3798
36236,Oliver City 125   (2006-2009),2028,2007,2,10085
36237,Oliver City 50   (2006-2009),2028,2007,2,3811
36238,Oliver Sport 50   (2006-2009),2028,2007,2,3202
36239,Popcorn 50   (2004-2009),2028,2007,2,2695
36240,Aragon 50   (2008-2010),2028,2008,2,8324
36241,GTR 50   (2006-2009),2028,2008,2,2496
36242,HRD Enduro 50   (2007-2009),2028,2008,2,3786
36243,HRD Supermotard 50   (2007-2009),2028,2008,2,8179
36244,Hussar 50   (2004-2009),2028,2008,2,2248
36245,Oliver 50   (2004-2009),2028,2008,2,8405
36246,Oliver City 125   (2006-2009),2028,2008,2,9366
36247,Oliver City 50   (2006-2009),2028,2008,2,7949
36248,Oliver Sport 50   (2006-2009),2028,2008,2,9321
36249,Popcorn 50   (2004-2009),2028,2008,2,7500
36250,Aragon 125   (2009-2011),2028,2009,2,6746
36251,Aragon 125 GP   (2009-2011),2028,2009,2,4794
36252,Aragon 50   (2008-2010),2028,2009,2,4403
36253,Aragon 50 Club   (2009-2011),2028,2009,2,3953
36254,Aragon 50 GP   (2009-2011),2028,2009,2,4212
36255,Aragon 50 GP Paddock   (2009-2011),2028,2009,2,8409
36256,Formula R 50   (2009-2011),2028,2009,2,2127
36257,GTR 50   (2006-2009),2028,2009,2,9353
36258,GTR 50 RR   (2009-2011),2028,2009,2,4327
36259,HRD Enduro 50   (2007-2009),2028,2009,2,4509
36260,HRD Supermotard 50   (2007-2009),2028,2009,2,5157
36261,Hussar 50   (2004-2009),2028,2009,2,8884
36262,Oliver 50   (2004-2009),2028,2009,2,4257
36263,Oliver City 125   (2006-2009),2028,2009,2,8309
36264,Oliver City 50   (2006-2009),2028,2009,2,8419
36265,Oliver Sport 50   (2006-2009),2028,2009,2,7969
36266,Popcorn 50   (2004-2009),2028,2009,2,9393
36267,SM 50   (2009-2011),2028,2009,2,3281
36268,SMX 50   (2009-2011),2028,2009,2,9799
36269,SX 50   (modelo actual),2028,2009,2,8733
36270,Aragon 125   (2009-2011),2028,2010,2,10795
36271,Aragon 125 GP   (2009-2011),2028,2010,2,3489
36272,Aragon 50   (2008-2010),2028,2010,2,6780
36273,Aragon 50 Club   (2009-2011),2028,2010,2,3886
36274,Aragon 50 GP   (2009-2011),2028,2010,2,3507
36275,Aragon 50 GP Paddock   (2009-2011),2028,2010,2,10718
36276,Formula R 50   (2009-2011),2028,2010,2,1704
36277,GTR 50 RR   (2009-2011),2028,2010,2,8348
36278,SM 50   (2009-2011),2028,2010,2,4175
36279,SMX 50   (2009-2011),2028,2010,2,5279
36280,SX 50   (modelo actual),2028,2010,2,4631
36281,Aragon 125   (2009-2011),2028,2011,2,5864
36282,Aragon 125 GP   (2009-2011),2028,2011,2,9202
36283,Aragon 50 Club   (2009-2011),2028,2011,2,8642
36284,Aragon 50 GP   (2009-2011),2028,2011,2,6086
36285,Aragon 50 GP Paddock   (2009-2011),2028,2011,2,6081
36286,Formula R 50   (2009-2011),2028,2011,2,5133
36287,GTR 50 RR   (2009-2011),2028,2011,2,8435
36288,SM 50   (2009-2011),2028,2011,2,2119
36289,SMX 50   (2009-2011),2028,2011,2,1627
36290,SX 50   (modelo actual),2028,2011,2,6021
36291,SX 50   (modelo actual),2028,2012,2,7399
36292,SX 50   (modelo actual),2028,2013,2,6720
36293,SX 50   (modelo actual),2028,2014,2,5340
36294,SX 50   (modelo actual),2028,2015,2,8921
36295,SX 50   (modelo actual),2028,2016,2,10044
36296,SX 50   (modelo actual),2028,2017,2,6592
36297,SX 50   (modelo actual),2028,2018,2,7651
36298,SX 50   (modelo actual),2028,2019,2,6848
36299,SX 50   (modelo actual),2028,2020,2,3297
36300,SX 50   (modelo actual),2028,2021,2,2376
36301,Motor Bingo 125   (1999-2008),2029,1999,2,6626
36302,Motor Bingo 50   (1999-2008),2029,1999,2,7753
36303,Motor Bingo 125   (1999-2008),2029,2000,2,2601
36304,Motor Bingo 50   (1999-2008),2029,2000,2,10571
36305,Motor Bingo 125   (1999-2008),2029,2001,2,5234
36306,Motor Bingo 50   (1999-2008),2029,2001,2,2652
36307,Motor Bingo 125   (1999-2008),2029,2002,2,10273
36308,Motor Bingo 50   (1999-2008),2029,2002,2,6076
36309,Motor Bingo 125   (1999-2008),2029,2003,2,2958
36310,Motor Bingo 50   (1999-2008),2029,2003,2,3889
36311,Motor Bingo 125   (1999-2008),2029,2004,2,1604
36312,Motor Bingo 50   (1999-2008),2029,2004,2,10461
36313,Motor Bingo 125   (1999-2008),2029,2005,2,2701
36314,Motor Bingo 50   (1999-2008),2029,2005,2,9732
36315,Motor Bingo 125   (1999-2008),2029,2006,2,8356
36316,Motor Bingo 50   (1999-2008),2029,2006,2,6378
36317,Motor Bingo 125   (1999-2008),2029,2007,2,10456
36318,Motor Bingo 50   (1999-2008),2029,2007,2,10169
36319,Motor Bingo 125   (1999-2008),2029,2008,2,8604
36320,Motor Bingo 50   (1999-2008),2029,2008,2,4987
36321,Eagle 125   (modelo actual),2053,2004,2,3536
36322,Eagle 250   (2004-2016),2053,2004,2,4866
36323,Eagle Compact 125   (2004-2016),2053,2004,2,7611
36324,Eagle LC 125   (modelo actual),2053,2004,2,8722
36325,Storm Wind 125   (2004-2009),2053,2004,2,8721
36326,Street Fire 125   (2004-2016),2053,2004,2,4833
36327,Eagle 125   (modelo actual),2053,2005,2,10163
36328,Eagle 250   (2004-2016),2053,2005,2,3617
36329,Eagle Compact 125   (2004-2016),2053,2005,2,7956
36330,Eagle LC 125   (modelo actual),2053,2005,2,10453
36331,Storm Wind 125   (2004-2009),2053,2005,2,5992
36332,Street Fire 125   (2004-2016),2053,2005,2,9452
36333,Eagle 125   (modelo actual),2053,2006,2,7589
36334,Eagle 250   (2004-2016),2053,2006,2,4673
36335,Eagle Compact 125   (2004-2016),2053,2006,2,6596
36336,Eagle LC 125   (modelo actual),2053,2006,2,6477
36337,SPX USA 50   (modelo actual),2053,2006,2,10461
36338,Storm Wind 125   (2004-2009),2053,2006,2,8262
36339,Street Fire 125   (2004-2016),2053,2006,2,9551
36340,CITYMAX 125   (modelo actual),2053,2007,2,8895
36341,CITYMAX 250   (modelo actual),2053,2007,2,5827
36342,Eagle 125   (modelo actual),2053,2007,2,8817
36343,Eagle 250   (2004-2016),2053,2007,2,3233
36344,Eagle Compact 125   (2004-2016),2053,2007,2,1997
36345,Eagle LC 125   (modelo actual),2053,2007,2,9702
36346,FREE 125   (2007-2010),2053,2007,2,6316
36347,SKY 125   (modelo actual),2053,2007,2,10996
36348,SPX USA 50   (modelo actual),2053,2007,2,2461
36349,Storm Wind 125   (2004-2009),2053,2007,2,6859
36350,Street Fire 125   (2004-2016),2053,2007,2,7840
36351,T19 125   (2007-2016),2053,2007,2,4703
36352,CITYMAX 125   (modelo actual),2053,2008,2,10231
36353,CITYMAX 250   (modelo actual),2053,2008,2,6147
36354,Eagle 125   (modelo actual),2053,2008,2,7689
36355,Eagle 250   (2004-2016),2053,2008,2,8974
36356,Eagle Compact 125   (2004-2016),2053,2008,2,2954
36357,Eagle LC 125   (modelo actual),2053,2008,2,5683
36358,FREE 125   (2007-2010),2053,2008,2,10400
36359,SKY 125   (modelo actual),2053,2008,2,6451
36360,SPX USA 50   (modelo actual),2053,2008,2,2506
36361,Storm Wind 125   (2004-2009),2053,2008,2,7919
36362,Street Fire 125   (2004-2016),2053,2008,2,8098
36363,T19 125   (2007-2016),2053,2008,2,6848
36364,CITYMAX 125   (modelo actual),2053,2009,2,1808
36365,CITYMAX 250   (modelo actual),2053,2009,2,4783
36366,Eagle 125   (modelo actual),2053,2009,2,5216
36367,Eagle 250   (2004-2016),2053,2009,2,5307
36368,Eagle Compact 125   (2004-2016),2053,2009,2,6723
36369,Eagle LC 125   (modelo actual),2053,2009,2,5883
36370,FREE 125   (2007-2010),2053,2009,2,8687
36371,SKY 125   (modelo actual),2053,2009,2,7444
36372,SPX USA 50   (modelo actual),2053,2009,2,8200
36373,Storm Wind 125   (2004-2009),2053,2009,2,8971
36374,Street Fire 125   (2004-2016),2053,2009,2,6900
36375,T19 125   (2007-2016),2053,2009,2,9967
36376,767 50   (modelo actual),2053,2010,2,9815
36377,CITYMAX 125   (modelo actual),2053,2010,2,10083
36378,CITYMAX 250   (modelo actual),2053,2010,2,7676
36379,Delivery 50   (2010-2016),2053,2010,2,5507
36380,Eagle 125   (modelo actual),2053,2010,2,10453
36381,Eagle 250   (2004-2016),2053,2010,2,7856
36382,Eagle Compact 125   (2004-2016),2053,2010,2,3500
36383,Eagle LC 125   (modelo actual),2053,2010,2,8224
36384,FREE 125   (2007-2010),2053,2010,2,7016
36385,NAKED Zetka 125   (2010-2016),2053,2010,2,9927
36386,New Compact 125   (modelo actual),2053,2010,2,10805
36387,Retro 7  125 (modelo actual),2053,2010,2,5623
36388,Retro 7 50   (modelo actual),2053,2010,2,4871
36389,Retro Strada  125 (modelo actual),2053,2010,2,8868
36390,SKY 125   (modelo actual),2053,2010,2,4543
36391,SPX USA 50   (modelo actual),2053,2010,2,2143
36392,Street Fire 125   (2004-2016),2053,2010,2,4718
36393,T19 125   (2007-2016),2053,2010,2,4104
36394,ZETKA   (modelo actual),2053,2010,2,9510
36395,767 50   (modelo actual),2053,2011,2,8012
36396,CITYMAX 125   (modelo actual),2053,2011,2,2552
36397,CITYMAX 250   (modelo actual),2053,2011,2,5581
36398,Delivery 50   (2010-2016),2053,2011,2,8422
36399,Eagle 125   (modelo actual),2053,2011,2,4209
36400,Eagle 250   (2004-2016),2053,2011,2,2326
36401,Eagle Compact 125   (2004-2016),2053,2011,2,7620
36402,Eagle LC 125   (modelo actual),2053,2011,2,7209
36403,NAKED Zetka 125   (2010-2016),2053,2011,2,2420
36404,New Compact 125   (modelo actual),2053,2011,2,9938
36405,Retro 7  125 (modelo actual),2053,2011,2,10945
36406,Retro 7 50   (modelo actual),2053,2011,2,1602
36407,Retro Strada  125 (modelo actual),2053,2011,2,9186
36408,SKY 125   (modelo actual),2053,2011,2,8634
36409,SPX USA 50   (modelo actual),2053,2011,2,9047
36410,Street Fire 125   (2004-2016),2053,2011,2,5334
36411,T19 125   (2007-2016),2053,2011,2,6349
36412,ZETKA   (modelo actual),2053,2011,2,3758
36413,767 50   (modelo actual),2053,2012,2,2940
36414,CITYMAX 125   (modelo actual),2053,2012,2,5414
36415,CITYMAX 250   (modelo actual),2053,2012,2,9583
36416,Delivery 50   (2010-2016),2053,2012,2,8808
36417,Eagle 125   (modelo actual),2053,2012,2,2554
36418,Eagle 250   (2004-2016),2053,2012,2,9385
36419,Eagle Compact 125   (2004-2016),2053,2012,2,2033
36420,Eagle LC 125   (modelo actual),2053,2012,2,9137
36421,NAKED Zetka 125   (2010-2016),2053,2012,2,8599
36422,New Compact 125   (modelo actual),2053,2012,2,3066
36423,Retro 7  125 (modelo actual),2053,2012,2,2694
36424,Retro 7 50   (modelo actual),2053,2012,2,2163
36425,Retro Strada  125 (modelo actual),2053,2012,2,10065
36426,SKY 125   (modelo actual),2053,2012,2,1780
36427,SPX USA 50   (modelo actual),2053,2012,2,7915
36428,Street Fire 125   (2004-2016),2053,2012,2,9080
36429,T19 125   (2007-2016),2053,2012,2,4869
36430,ZETKA   (modelo actual),2053,2012,2,3487
36431,767 50   (modelo actual),2053,2013,2,5169
36432,CITYMAX 125   (modelo actual),2053,2013,2,8963
36433,CITYMAX 250   (modelo actual),2053,2013,2,9002
36434,Delivery 50   (2010-2016),2053,2013,2,3595
36435,Eagle 125   (modelo actual),2053,2013,2,1892
36436,Eagle 250   (2004-2016),2053,2013,2,8095
36437,Eagle Compact 125   (2004-2016),2053,2013,2,7302
36438,Eagle LC 125   (modelo actual),2053,2013,2,9706
36439,NAKED Zetka 125   (2010-2016),2053,2013,2,4994
36440,New Compact 125   (modelo actual),2053,2013,2,9021
36441,Retro 7  125 (modelo actual),2053,2013,2,4429
36442,Retro 7 50   (modelo actual),2053,2013,2,4056
36443,Retro Strada  125 (modelo actual),2053,2013,2,9294
36444,SKY 125   (modelo actual),2053,2013,2,5088
36445,SPX USA 50   (modelo actual),2053,2013,2,9179
36446,Street Fire 125   (2004-2016),2053,2013,2,5682
36447,T19 125   (2007-2016),2053,2013,2,6088
36448,ZETKA   (modelo actual),2053,2013,2,2402
36449,767 50   (modelo actual),2053,2014,2,10097
36450,CITYMAX 125   (modelo actual),2053,2014,2,4639
36451,CITYMAX 250   (modelo actual),2053,2014,2,3410
36452,Delivery 50   (2010-2016),2053,2014,2,9773
36453,Eagle 125   (modelo actual),2053,2014,2,3280
36454,Eagle 250   (2004-2016),2053,2014,2,2815
36455,Eagle Compact 125   (2004-2016),2053,2014,2,2498
36456,Eagle LC 125   (modelo actual),2053,2014,2,3542
36457,NAKED Zetka 125   (2010-2016),2053,2014,2,7859
36458,New Compact 125   (modelo actual),2053,2014,2,3647
36459,Retro 7  125 (modelo actual),2053,2014,2,9924
36460,Retro 7 50   (modelo actual),2053,2014,2,4601
36461,Retro Strada  125 (modelo actual),2053,2014,2,9743
36462,SKY 125   (modelo actual),2053,2014,2,9264
36463,SPX USA 50   (modelo actual),2053,2014,2,6832
36464,Street Fire 125   (2004-2016),2053,2014,2,10594
36465,T19 125   (2007-2016),2053,2014,2,3711
36466,ZETKA   (modelo actual),2053,2014,2,4341
36467,767 50   (modelo actual),2053,2015,2,4310
36468,CITYMAX 125   (modelo actual),2053,2015,2,3300
36469,CITYMAX 250   (modelo actual),2053,2015,2,5129
36470,Delivery 50   (2010-2016),2053,2015,2,5263
36471,Eagle 125   (modelo actual),2053,2015,2,1698
36472,Eagle 250   (2004-2016),2053,2015,2,5293
36473,Eagle Compact 125   (2004-2016),2053,2015,2,5762
36474,Eagle LC 125   (modelo actual),2053,2015,2,10910
36475,NAKED Zetka 125   (2010-2016),2053,2015,2,6622
36476,New Compact 125   (modelo actual),2053,2015,2,4412
36477,Retro 7  125 (modelo actual),2053,2015,2,4645
36478,Retro 7 50   (modelo actual),2053,2015,2,8249
36479,Retro Strada  125 (modelo actual),2053,2015,2,4428
36480,SKY 125   (modelo actual),2053,2015,2,6089
36481,SPX USA 50   (modelo actual),2053,2015,2,7807
36482,Street Fire 125   (2004-2016),2053,2015,2,4051
36483,T19 125   (2007-2016),2053,2015,2,9672
36484,ZETKA   (modelo actual),2053,2015,2,4175
36485,767 50   (modelo actual),2053,2016,2,8761
36486,CITYMAX 125   (modelo actual),2053,2016,2,7360
36487,CITYMAX 250   (modelo actual),2053,2016,2,4300
36488,Delivery 50   (2010-2016),2053,2016,2,4756
36489,Eagle 125   (modelo actual),2053,2016,2,7358
36490,Eagle 250   (2004-2016),2053,2016,2,4779
36491,Eagle Compact 125   (2004-2016),2053,2016,2,7283
36492,Eagle LC 125   (modelo actual),2053,2016,2,6935
36493,NAKED Zetka 125   (2010-2016),2053,2016,2,6353
36494,New Compact 125   (modelo actual),2053,2016,2,1724
36495,Retro 7  125 (modelo actual),2053,2016,2,10378
36496,Retro 7 50   (modelo actual),2053,2016,2,5106
36497,Retro Strada  125 (modelo actual),2053,2016,2,3913
36498,SKY 125   (modelo actual),2053,2016,2,9344
36499,SPX USA 50   (modelo actual),2053,2016,2,6227
36500,Street Fire 125   (2004-2016),2053,2016,2,7680
36501,T19 125   (2007-2016),2053,2016,2,9418
36502,ZETKA   (modelo actual),2053,2016,2,4448
36503,767 50   (modelo actual),2053,2017,2,3341
36504,CITYMAX 125   (modelo actual),2053,2017,2,2873
36505,CITYMAX 250   (modelo actual),2053,2017,2,2027
36506,Eagle 125   (modelo actual),2053,2017,2,6703
36507,Eagle LC 125   (modelo actual),2053,2017,2,9491
36508,New Compact 125   (modelo actual),2053,2017,2,2062
36509,Retro 7  125 (modelo actual),2053,2017,2,5863
36510,Retro 7 50   (modelo actual),2053,2017,2,4258
36511,Retro Strada  125 (modelo actual),2053,2017,2,2400
36512,SKY 125   (modelo actual),2053,2017,2,4210
36513,SPX USA 50   (modelo actual),2053,2017,2,8783
36514,ZETKA   (modelo actual),2053,2017,2,9935
36515,767 50   (modelo actual),2053,2018,2,8288
36516,CITYMAX 125   (modelo actual),2053,2018,2,4720
36517,CITYMAX 250   (modelo actual),2053,2018,2,3903
36518,Eagle 125   (modelo actual),2053,2018,2,5955
36519,Eagle LC 125   (modelo actual),2053,2018,2,9550
36520,New Compact 125   (modelo actual),2053,2018,2,3146
36521,Retro 7  125 (modelo actual),2053,2018,2,9122
36522,Retro 7 50   (modelo actual),2053,2018,2,3794
36523,Retro Strada  125 (modelo actual),2053,2018,2,6092
36524,SKY 125   (modelo actual),2053,2018,2,7379
36525,SPX USA 50   (modelo actual),2053,2018,2,6639
36526,ZETKA   (modelo actual),2053,2018,2,9641
36527,767 50   (modelo actual),2053,2019,2,6927
36528,CITYMAX 125   (modelo actual),2053,2019,2,4721
36529,CITYMAX 250   (modelo actual),2053,2019,2,10630
36530,Eagle 125   (modelo actual),2053,2019,2,8270
36531,Eagle LC 125   (modelo actual),2053,2019,2,10595
36532,New Compact 125   (modelo actual),2053,2019,2,2677
36533,Retro 7  125 (modelo actual),2053,2019,2,5021
36534,Retro 7 50   (modelo actual),2053,2019,2,1568
36535,Retro Strada  125 (modelo actual),2053,2019,2,5558
36536,SKY 125   (modelo actual),2053,2019,2,6350
36537,SPX USA 50   (modelo actual),2053,2019,2,6329
36538,ZETKA   (modelo actual),2053,2019,2,9035
36539,767 50   (modelo actual),2053,2020,2,6216
36540,CITYMAX 125   (modelo actual),2053,2020,2,10774
36541,CITYMAX 250   (modelo actual),2053,2020,2,9026
36542,Eagle 125   (modelo actual),2053,2020,2,3996
36543,Eagle LC 125   (modelo actual),2053,2020,2,2154
36544,New Compact 125   (modelo actual),2053,2020,2,9846
36545,Retro 7  125 (modelo actual),2053,2020,2,2739
36546,Retro 7 50   (modelo actual),2053,2020,2,10543
36547,Retro Strada  125 (modelo actual),2053,2020,2,8716
36548,SKY 125   (modelo actual),2053,2020,2,5748
36549,SPX USA 50   (modelo actual),2053,2020,2,7112
36550,ZETKA   (modelo actual),2053,2020,2,5535
36551,767 50   (modelo actual),2053,2021,2,3448
36552,CITYMAX 125   (modelo actual),2053,2021,2,3302
36553,CITYMAX 250   (modelo actual),2053,2021,2,8563
36554,Eagle 125   (modelo actual),2053,2021,2,7291
36555,Eagle LC 125   (modelo actual),2053,2021,2,5570
36556,New Compact 125   (modelo actual),2053,2021,2,3847
36557,Retro 7  125 (modelo actual),2053,2021,2,8722
36558,Retro 7 50   (modelo actual),2053,2021,2,3236
36559,Retro Strada  125 (modelo actual),2053,2021,2,8306
36560,SKY 125   (modelo actual),2053,2021,2,5406
36561,SPX USA 50   (modelo actual),2053,2021,2,7606
36562,ZETKA   (modelo actual),2053,2021,2,10349
36563,City Cruiser 50   (2001-2013),2064,2001,2,3028
36564,Classic 125   (2001-2010),2064,2001,2,6612
36565,Cruiser 125   (2001-2010),2064,2001,2,5444
36566,City Cruiser 50   (2001-2013),2064,2002,2,7975
36567,Classic 125   (2001-2010),2064,2002,2,3508
36568,Cruiser 125   (2001-2010),2064,2002,2,10983
36569,City Cruiser 50   (2001-2013),2064,2003,2,1746
36570,Classic 125   (2001-2010),2064,2003,2,3730
36571,Cruiser 125   (2001-2010),2064,2003,2,3705
36572,City Cruiser 50   (2001-2013),2064,2004,2,2385
36573,Classic 125   (2001-2010),2064,2004,2,8739
36574,Cruiser 125   (2001-2010),2064,2004,2,6681
36575,Vintage 125   (modelo actual),2064,2004,2,2691
36576,City Cruiser 50   (2001-2013),2064,2005,2,3904
36577,Classic 125   (2001-2010),2064,2005,2,6150
36578,Cruiser 125   (2001-2010),2064,2005,2,6989
36579,Vintage 125   (modelo actual),2064,2005,2,9180
36580,City Cruiser 50   (2001-2013),2064,2006,2,5639
36581,Classic 125   (2001-2010),2064,2006,2,3574
36582,Cruiser 125   (2001-2010),2064,2006,2,6482
36583,Vintage 125   (modelo actual),2064,2006,2,5938
36584,City Cruiser 50   (2001-2013),2064,2007,2,9708
36585,Classic 125   (2001-2010),2064,2007,2,8175
36586,Cruiser 125   (2001-2010),2064,2007,2,4121
36587,Vintage 125   (modelo actual),2064,2007,2,6859
36588,City Cruiser 50   (2001-2013),2064,2008,2,9571
36589,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2008,2,8682
36590,City Star 50   (2008-2010),2064,2008,2,8044
36591,Classic 125   (2001-2010),2064,2008,2,2457
36592,Classic 125 Kukuxumusu   (2008-2013),2064,2008,2,6064
36593,Cruiser 125   (2001-2010),2064,2008,2,2408
36594,Cruiser 125 Kukuxumusu   (2008-2013),2064,2008,2,7860
36595,Vintage 125   (modelo actual),2064,2008,2,5294
36596,Apolo 125   (modelo actual),2064,2009,2,9728
36597,City Cruiser 50   (2001-2013),2064,2009,2,2215
36598,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2009,2,8633
36599,City Star 50   (2008-2010),2064,2009,2,1611
36600,Classic 125   (2001-2010),2064,2009,2,2410
36601,Classic 125 Barça   (2009-2013),2064,2009,2,2116
36602,Classic 125 Kukuxumusu   (2008-2013),2064,2009,2,5891
36603,Cruiser 125   (2001-2010),2064,2009,2,4812
36604,Cruiser 125 Kukuxumusu   (2008-2013),2064,2009,2,3456
36605,Fórmula 1/2000 125   (2009-2013),2064,2009,2,4030
36606,Fórmula 1/2000 50 2T   (2009-2013),2064,2009,2,7846
36607,GT 50   (2009-2013),2064,2009,2,4863
36608,GT 50 Barça   (2009-2013),2064,2009,2,2335
36609,Retro Star 50   (2009-2013),2064,2009,2,10000
36610,Vintage 125   (modelo actual),2064,2009,2,4729
36611,Apolo 125   (modelo actual),2064,2010,2,5065
36612,City Cruiser 50   (2001-2013),2064,2010,2,3255
36613,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2010,2,3453
36614,City Star 50   (2008-2010),2064,2010,2,2933
36615,Classic 125   (2001-2010),2064,2010,2,3390
36616,Classic 125 Barça   (2009-2013),2064,2010,2,10955
36617,Classic 125 Kukuxumusu   (2008-2013),2064,2010,2,4554
36618,Cruiser 125   (2001-2010),2064,2010,2,5154
36619,Cruiser 125 Kukuxumusu   (2008-2013),2064,2010,2,7612
36620,Fórmula 1/2000 125   (2009-2013),2064,2010,2,4085
36621,Fórmula 1/2000 50 2T   (2009-2013),2064,2010,2,1991
36622,GT 50   (2009-2013),2064,2010,2,2244
36623,GT 50 Barça   (2009-2013),2064,2010,2,9229
36624,LML Star 4 125   (2010-2011),2064,2010,2,6228
36625,LML Star 4 150   (2010-2011),2064,2010,2,5522
36626,Retro Star 50   (2009-2013),2064,2010,2,1547
36627,Vintage 125   (modelo actual),2064,2010,2,1780
36628,Apolo 125   (modelo actual),2064,2011,2,9458
36629,City 125   (modelo actual),2064,2011,2,9599
36630,City Cruiser 50   (2001-2013),2064,2011,2,2587
36631,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2011,2,10864
36632,City Star 50   (2011-2013),2064,2011,2,7315
36633,Classic 125   (2011-2013),2064,2011,2,4490
36634,Classic 125 Barça   (2009-2013),2064,2011,2,8326
36635,Classic 125 Kukuxumusu   (2008-2013),2064,2011,2,2354
36636,Classic 50   (2011-2013),2064,2011,2,2571
36637,Cruiser 125   (2011-2013),2064,2011,2,5881
36638,Cruiser 125 Kukuxumusu   (2008-2013),2064,2011,2,1553
36639,Cruiser 50   (2011-2013),2064,2011,2,5137
36640,Fórmula 1/2000 125   (2009-2013),2064,2011,2,9245
36641,Fórmula 1/2000 50 2T   (2009-2013),2064,2011,2,10410
36642,GT 50   (2009-2013),2064,2011,2,2860
36643,GT 50 Barça   (2009-2013),2064,2011,2,5643
36644,LML Star 4 125   (2010-2011),2064,2011,2,1985
36645,LML Star 4 150   (2010-2011),2064,2011,2,7796
36646,Retro Star 50   (2009-2013),2064,2011,2,2849
36647,Vintage 125   (modelo actual),2064,2011,2,3231
36648,Apolo 125   (modelo actual),2064,2012,2,7783
36649,City 125   (modelo actual),2064,2012,2,2478
36650,City Cruiser 50   (2001-2013),2064,2012,2,10807
36651,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2012,2,6122
36652,City Star 50   (2011-2013),2064,2012,2,2264
36653,Classic 125   (2011-2013),2064,2012,2,7832
36654,Classic 125 Barça   (2009-2013),2064,2012,2,10709
36655,Classic 125 Kukuxumusu   (2008-2013),2064,2012,2,3790
36656,Classic 50   (2011-2013),2064,2012,2,6016
36657,Cruiser 125   (2011-2013),2064,2012,2,9185
36658,Cruiser 125 Kukuxumusu   (2008-2013),2064,2012,2,7229
36659,Cruiser 50   (2011-2013),2064,2012,2,9686
36660,Fórmula 1/2000 125   (2009-2013),2064,2012,2,8189
36661,Fórmula 1/2000 50 2T   (2009-2013),2064,2012,2,9883
36662,GT 50   (2009-2013),2064,2012,2,8596
36663,GT 50 Barça   (2009-2013),2064,2012,2,9970
36664,Retro 125   (2012-2013),2064,2012,2,9780
36665,Retro Star 50   (2009-2013),2064,2012,2,9022
36666,Vintage 125   (modelo actual),2064,2012,2,2596
36667,Apolo 125   (modelo actual),2064,2013,2,4034
36668,City 125   (modelo actual),2064,2013,2,6544
36669,City Cruiser 50   (2001-2013),2064,2013,2,3537
36670,City Cruiser 50 Kukuxumusu   (2008-2013),2064,2013,2,10710
36671,City Star 50   (2011-2013),2064,2013,2,1853
36672,Classic 125   (2011-2013),2064,2013,2,3140
36673,Classic 125 Barça   (2009-2013),2064,2013,2,3366
36674,Classic 125 Kukuxumusu   (2008-2013),2064,2013,2,4965
36675,Classic 50   (2011-2013),2064,2013,2,6910
36676,Cruiser 125   (2011-2013),2064,2013,2,7148
36677,Cruiser 125 Kukuxumusu   (2008-2013),2064,2013,2,10401
36678,Cruiser 50   (2011-2013),2064,2013,2,6137
36679,Fórmula 1/2000 125   (2009-2013),2064,2013,2,7260
36680,Fórmula 1/2000 50 2T   (2009-2013),2064,2013,2,4202
36681,GT 50   (2009-2013),2064,2013,2,3793
36682,GT 50 Barça   (2009-2013),2064,2013,2,6053
36683,Retro 125   (2012-2013),2064,2013,2,10232
36684,Retro Star 50   (2009-2013),2064,2013,2,8649
36685,Vintage 125   (modelo actual),2064,2013,2,7082
36686,Apolo 125   (modelo actual),2064,2014,2,1518
36687,City 125   (modelo actual),2064,2014,2,6931
36688,Vintage 125   (modelo actual),2064,2014,2,3610
36689,Apolo 125   (modelo actual),2064,2015,2,8711
36690,City 125   (modelo actual),2064,2015,2,10333
36691,Vintage 125   (modelo actual),2064,2015,2,3183
36692,Apolo 125   (modelo actual),2064,2016,2,6742
36693,City 125   (modelo actual),2064,2016,2,3504
36694,Vintage 125   (modelo actual),2064,2016,2,2655
36695,Apolo 125   (modelo actual),2064,2017,2,8037
36696,City 125   (modelo actual),2064,2017,2,4106
36697,Vintage 125   (modelo actual),2064,2017,2,6531
36698,Apolo 125   (modelo actual),2064,2018,2,10938
36699,City 125   (modelo actual),2064,2018,2,7529
36700,Vintage 125   (modelo actual),2064,2018,2,3304
36701,Apolo 125   (modelo actual),2064,2019,2,8331
36702,City 125   (modelo actual),2064,2019,2,7724
36703,Vintage 125   (modelo actual),2064,2019,2,9253
36704,Apolo 125   (modelo actual),2064,2020,2,8565
36705,City 125   (modelo actual),2064,2020,2,5326
36706,Vintage 125   (modelo actual),2064,2020,2,8784
36707,Apolo 125   (modelo actual),2064,2021,2,10772
36708,City 125   (modelo actual),2064,2021,2,2506
36709,Vintage 125   (modelo actual),2064,2021,2,2387
36710,Cayman 125   (2007-2009),2082,2007,2,2528
36711,Dragón 125   (2007-2009),2082,2007,2,3418
36712,Power 50   (2007-2009),2082,2007,2,4434
36713,Speedfight III 125   (2007-2009),2082,2007,2,4341
